,date,revenue,rev_per_transaction
0,2009-01-03,0.0,0.0
1,2009-01-06,0.0,0.0
2,2009-01-09,0.0,0.0
3,2009-01-12,0.0,0.0
4,2009-01-15,0.0,0.0
5,2009-01-18,0.0,0.0
6,2009-01-21,0.0,0.0
7,2009-01-24,0.0,0.0
8,2009-01-27,0.0,0.0
9,2009-01-30,0.0,0.0
10,2009-02-02,0.0,0.0
11,2009-02-05,0.0,0.0
12,2009-02-08,0.0,0.0
13,2009-02-11,0.0,0.0
14,2009-02-14,0.0,0.0
15,2009-02-17,0.0,0.0
16,2009-02-20,0.0,0.0
17,2009-02-23,0.0,0.0
18,2009-02-26,0.0,0.0
19,2009-03-01,0.0,0.0
20,2009-03-04,0.0,0.0
21,2009-03-07,0.0,0.0
22,2009-03-10,0.0,0.0
23,2009-03-13,0.0,0.0
24,2009-03-16,0.0,0.0
25,2009-03-19,0.0,0.0
26,2009-03-22,0.0,0.0
27,2009-03-25,0.0,0.0
28,2009-03-28,0.0,0.0
29,2009-03-31,0.0,0.0
30,2009-04-03,0.0,0.0
31,2009-04-06,0.0,0.0
32,2009-04-09,0.0,0.0
33,2009-04-12,0.0,0.0
34,2009-04-15,0.0,0.0
35,2009-04-18,0.0,0.0
36,2009-04-21,0.0,0.0
37,2009-04-24,0.0,0.0
38,2009-04-27,0.0,0.0
39,2009-04-30,0.0,0.0
40,2009-05-03,0.0,0.0
41,2009-05-06,0.0,0.0
42,2009-05-09,0.0,0.0
43,2009-05-12,0.0,0.0
44,2009-05-15,0.0,0.0
45,2009-05-18,0.0,0.0
46,2009-05-21,0.0,0.0
47,2009-05-24,0.0,0.0
48,2009-05-27,0.0,0.0
49,2009-05-30,0.0,0.0
50,2009-06-02,0.0,0.0
51,2009-06-05,0.0,0.0
52,2009-06-08,0.0,0.0
53,2009-06-11,0.0,0.0
54,2009-06-14,0.0,0.0
55,2009-06-17,0.0,0.0
56,2009-06-20,0.0,0.0
57,2009-06-23,0.0,0.0
58,2009-06-26,0.0,0.0
59,2009-06-29,0.0,0.0
60,2009-07-02,0.0,0.0
61,2009-07-05,0.0,0.0
62,2009-07-08,0.0,0.0
63,2009-07-11,0.0,0.0
64,2009-07-14,0.0,0.0
65,2009-07-17,0.0,0.0
66,2009-07-20,0.0,0.0
67,2009-07-23,0.0,0.0
68,2009-07-26,0.0,0.0
69,2009-07-29,0.0,0.0
70,2009-08-01,0.0,0.0
71,2009-08-04,0.0,0.0
72,2009-08-07,0.0,0.0
73,2009-08-10,0.0,0.0
74,2009-08-13,0.0,0.0
75,2009-08-16,0.0,0.0
76,2009-08-19,0.0,0.0
77,2009-08-22,0.0,0.0
78,2009-08-25,0.0,0.0
79,2009-08-28,0.0,0.0
80,2009-08-31,0.0,0.0
81,2009-09-03,0.0,0.0
82,2009-09-06,0.0,0.0
83,2009-09-09,0.0,0.0
84,2009-09-12,0.0,0.0
85,2009-09-15,0.0,0.0
86,2009-09-18,0.0,0.0
87,2009-09-21,0.0,0.0
88,2009-09-24,0.0,0.0
89,2009-09-27,0.0,0.0
90,2009-09-30,0.0,0.0
91,2009-10-03,0.0,0.0
92,2009-10-06,0.0,0.0
93,2009-10-09,0.0,0.0
94,2009-10-12,0.0,0.0
95,2009-10-15,0.0,0.0
96,2009-10-18,0.0,0.0
97,2009-10-21,0.0,0.0
98,2009-10-24,0.0,0.0
99,2009-10-27,0.0,0.0
100,2009-10-30,0.0,0.0
101,2009-11-02,0.0,0.0
102,2009-11-05,0.0,0.0
103,2009-11-08,0.0,0.0
104,2009-11-11,0.0,0.0
105,2009-11-14,0.0,0.0
106,2009-11-17,0.0,0.0
107,2009-11-20,0.0,0.0
108,2009-11-23,0.0,0.0
109,2009-11-26,0.0,0.0
110,2009-11-29,0.0,0.0
111,2009-12-02,0.0,0.0
112,2009-12-05,0.0,0.0
113,2009-12-08,0.0,0.0
114,2009-12-11,0.0,0.0
115,2009-12-14,0.0,0.0
116,2009-12-17,0.0,0.0
117,2009-12-20,0.0,0.0
118,2009-12-23,0.0,0.0
119,2009-12-26,0.0,0.0
120,2009-12-29,0.0,0.0
121,2010-01-01,0.0,0.0
122,2010-01-04,0.0,0.0
123,2010-01-07,0.0,0.0
124,2010-01-10,0.0,0.0
125,2010-01-13,0.0,0.0
126,2010-01-16,0.0,0.0
127,2010-01-19,0.0,0.0
128,2010-01-22,0.0,0.0
129,2010-01-25,0.0,0.0
130,2010-01-28,0.0,0.0
131,2010-01-31,0.0,0.0
132,2010-02-03,0.0,0.0
133,2010-02-06,0.0,0.0
134,2010-02-09,0.0,0.0
135,2010-02-12,0.0,0.0
136,2010-02-15,0.0,0.0
137,2010-02-18,0.0,0.0
138,2010-02-21,0.0,0.0
139,2010-02-24,0.0,0.0
140,2010-02-27,0.0,0.0
141,2010-03-02,0.0,0.0
142,2010-03-05,0.0,0.0
143,2010-03-08,0.0,0.0
144,2010-03-11,0.0,0.0
145,2010-03-14,0.0,0.0
146,2010-03-17,0.0,0.0
147,2010-03-20,0.0,0.0
148,2010-03-23,0.0,0.0
149,2010-03-26,0.0,0.0
150,2010-03-29,0.0,0.0
151,2010-04-01,0.0,0.0
152,2010-04-04,0.0,0.0
153,2010-04-07,0.0,0.0
154,2010-04-10,0.0,0.0
155,2010-04-13,0.0,0.0
156,2010-04-16,0.0,0.0
157,2010-04-19,0.0,0.0
158,2010-04-22,0.0,0.0
159,2010-04-25,0.0,0.0
160,2010-04-28,0.0,0.0
161,2010-05-01,0.0,0.0
162,2010-05-04,0.0,0.0
163,2010-05-07,0.0,0.0
164,2010-05-10,0.0,0.0
165,2010-05-13,0.0,0.0
166,2010-05-16,0.0,0.0
167,2010-05-19,0.0,0.0
168,2010-05-22,0.0,0.0
169,2010-05-25,0.0,0.0
170,2010-05-28,0.0,0.0
171,2010-05-31,0.0,0.0
172,2010-06-03,0.0,0.0
173,2010-06-06,0.0,0.0
174,2010-06-09,0.0,0.0
175,2010-06-12,0.0,0.0
176,2010-06-15,0.0,0.0
177,2010-06-18,0.0,0.0
178,2010-06-21,0.0,0.0
179,2010-06-24,0.0,0.0
180,2010-06-27,0.0,0.0
181,2010-06-30,0.0,0.0
182,2010-07-03,0.0,0.0
183,2010-07-06,0.0,0.0
184,2010-07-09,0.0,0.0
185,2010-07-12,0.0,0.0
186,2010-07-15,0.0,0.0
187,2010-07-18,0.0,0.0
188,2010-07-21,0.0,0.0
189,2010-07-24,0.0,0.0
190,2010-07-27,0.0,0.0
191,2010-07-30,0.0,0.0
192,2010-08-02,0.0,0.0
193,2010-08-05,0.0,0.0
194,2010-08-08,0.0,0.0
195,2010-08-11,0.0,0.0
196,2010-08-14,0.0,0.0
197,2010-08-17,503.695,503.695
198,2010-08-20,556.9449999999998,556.9449999999998
199,2010-08-23,716.1,716.1
200,2010-08-26,691.5896,345.7948
201,2010-08-29,511.92,511.92
202,2010-09-01,571.12,571.12
203,2010-09-04,548.635,274.3175
204,2010-09-07,466.9675,466.9675
205,2010-09-10,530.1855,265.09275
206,2010-09-13,508.48199999999997,508.48199999999997
207,2010-09-16,588.05,196.01666666666665
208,2010-09-19,657.2895,328.64475
209,2010-09-22,543.2199999999998,271.6099999999999
210,2010-09-25,630.24,315.12
211,2010-09-28,677.268,225.756
212,2010-10-01,483.5922,241.7961
213,2010-10-04,477.4,238.7
214,2010-10-07,551.87,275.935
215,2010-10-10,1032.0,1032.0
216,2010-10-13,802.75,802.75
217,2010-10-16,1302.55,651.275
218,2010-10-19,1244.16,622.08
219,2010-10-22,818.55,409.275
220,2010-10-25,1575.0,1575.0
221,2010-10-28,2042.6075,2042.6075
222,2010-10-31,1810.9,1810.9
223,2010-11-03,2763.75,2763.75
224,2010-11-06,2929.0,2929.0
225,2010-11-09,4041.6,4041.6
226,2010-11-12,2146.05,2146.05
227,2010-11-15,3124.94,29.205046728971965
228,2010-11-18,3813.48685,1906.743425
229,2010-11-21,1957.79,279.6842857142857
230,2010-11-24,2617.6575000000007,1308.8287500000004
231,2010-11-27,2602.25085,1301.125425
232,2010-11-30,2887.5000000000005,2887.5000000000005
233,2010-12-03,2450.88,1225.44
234,2010-12-06,2700.0,1350.0
235,2010-12-09,2985.0,746.25
236,2010-12-12,1983.6,991.8
237,2010-12-15,2208.86,441.77200000000005
238,2010-12-18,1967.1,655.6999999999999
239,2010-12-21,2650.5365,662.634125
240,2010-12-24,1875.0,625.0
241,2010-12-27,2133.25,711.0833333333334
242,2010-12-30,2399.992,299.999
243,2011-01-02,2699.9640000000004,449.9940000000001
244,2011-01-05,2242.485,280.310625
245,2011-01-08,3099.8208,516.6368
246,2011-01-11,2664.9,532.98
247,2011-01-14,3915.0,783.0
248,2011-01-17,3460.0,432.5
249,2011-01-20,3087.0,514.5
250,2011-01-23,3776.55,629.4250000000001
251,2011-01-26,4143.75,345.3125
252,2011-01-29,3345.0,669.0
253,2011-02-01,8502.5,2125.625
254,2011-02-04,8360.0,1672.0
255,2011-02-07,9330.255,933.0255
256,2011-02-10,10395.0,1039.5
257,2011-02-13,11016.0,1224.0
258,2011-02-16,12129.6945,1212.96945
259,2011-02-19,8976.0,997.3333333333334
260,2011-02-22,9216.6894,1152.086175
261,2011-02-25,11100.0,652.9411764705883
262,2011-02-28,7926.078850000001,1132.2969785714288
263,2011-03-03,8606.64,662.0492307692307
264,2011-03-06,12295.559725,819.7039816666667
265,2011-03-09,6984.2841530000005,279.37136612
266,2011-03-12,6300.8647,262.53602916666665
267,2011-03-15,4365.342135,207.873435
268,2011-03-18,5870.107916999998,202.4175143793103
269,2011-03-21,6114.0548,291.14546666666666
270,2011-03-24,6848.1,380.45000000000005
271,2011-03-27,6857.349,857.168625
272,2011-03-30,6203.385,516.94875
273,2011-04-02,7532.960440000001,684.8145854545455
274,2011-04-05,7174.549999999998,797.172222222222
275,2011-04-08,6234.597000000002,519.5497500000001
276,2011-04-11,6016.824000000001,546.9840000000002
277,2011-04-14,7675.0999999999985,307.00399999999996
278,2011-04-17,9657.585,742.8911538461538
279,2011-04-20,8633.2653,664.0973307692307
280,2011-04-23,13174.245,598.8293181818182
281,2011-04-26,16703.15,726.2239130434783
282,2011-04-29,27288.9,1819.26
283,2011-05-02,31126.47,1830.9688235294118
284,2011-05-05,39924.5,2661.633333333333
285,2011-05-08,40189.5,1913.7857142857142
286,2011-05-11,56762.33500000001,3153.463055555556
287,2011-05-14,110475.7,3945.5607142857143
288,2011-05-17,109166.18712999999,5198.389863333333
289,2011-05-20,79633.59999999999,3792.0761904761903
290,2011-05-23,103324.05,3228.8765625
291,2011-05-26,148533.6,3622.7707317073173
292,2011-05-29,73637.0688,1796.0260682926828
293,2011-06-01,83777.11099999999,2148.131051282051
294,2011-06-04,188567.71,3308.205438596491
295,2011-06-07,161590.68,3297.768979591837
296,2011-06-10,396795.0,7935.9
297,2011-06-13,301105.0,5103.474576271186
298,2011-06-16,201216.76,5159.404102564103
299,2011-06-19,207189.5616,4504.120904347826
300,2011-06-22,203430.85,2865.2232394366197
301,2011-06-25,133249.6,2467.5851851851853
302,2011-06-28,134395.91999999998,2742.77387755102
303,2011-07-01,153272.0,2189.6
304,2011-07-04,130207.75,2456.75
305,2011-07-07,110727.5,1815.204918032787
306,2011-07-10,113084.16,2133.663396226415
307,2011-07-13,129684.75,2446.882075471698
308,2011-07-16,112278.3,2041.4236363636364
309,2011-07-19,120789.9,2745.225
310,2011-07-22,99816.4629,2169.923106521739
311,2011-07-25,115899.8337,2575.55186
312,2011-07-28,116998.0,1983.0169491525423
313,2011-07-31,125248.5594,2408.626142307692
314,2011-08-03,104236.7,1895.2127272727273
315,2011-08-06,68277.0,1137.95
316,2011-08-09,80598.09999999999,1321.2803278688523
317,2011-08-12,67841.51471608,1076.8494399377778
318,2011-08-15,85120.51000000001,1737.1532653061226
319,2011-08-18,92263.02,2145.651627906977
320,2011-08-21,84085.45,1751.7802083333333
321,2011-08-24,74772.6,1206.0096774193548
322,2011-08-27,59716.05,1066.3580357142857
323,2011-08-30,70960.65405,1364.6279625
324,2011-09-02,68883.58450000001,1435.0746770833337
325,2011-09-05,65255.169,1450.1148666666668
326,2011-09-08,45748.57286,953.0952679166667
327,2011-09-11,51089.60000000001,1087.012765957447
328,2011-09-14,45541.9700068427,892.9798040557391
329,2011-09-17,30910.41,686.898
330,2011-09-20,47266.02,1211.9492307692308
331,2011-09-23,38250.87059,889.55513
332,2011-09-26,37418.33942,912.6424248780487
333,2011-09-29,32234.727000000006,805.8681750000002
334,2011-10-02,33813.48,786.3600000000001
335,2011-10-05,34436.325000000004,748.6157608695653
336,2011-10-08,29645.082,570.0977307692308
337,2011-10-11,21958.61304,563.04136
338,2011-10-14,27374.10115,760.3916986111111
339,2011-10-17,21258.81384,416.8394870588235
340,2011-10-20,12475.1,311.8775
341,2011-10-23,17650.079999999998,353.00159999999994
342,2011-10-26,15682.828000000001,435.63411111111117
343,2011-10-29,22783.14301,506.2920668888889
344,2011-11-01,24471.75,741.5681818181819
345,2011-11-04,23023.64722,590.3499287179487
346,2011-11-07,19848.3817,508.93286410256417
347,2011-11-10,21759.0,588.081081081081
348,2011-11-13,22783.847999999998,632.8846666666666
349,2011-11-16,17297.8,467.5081081081081
350,2011-11-19,14841.9,337.3159090909091
351,2011-11-22,15869.55,377.84642857142853
352,2011-11-25,16647.68,387.1553488372093
353,2011-11-28,15749.354969999999,437.48208249999993
354,2011-12-01,29057.56,660.3990909090909
355,2011-12-04,20490.47,553.7964864864865
356,2011-12-07,22661.946,629.4985
357,2011-12-10,23873.12,542.570909090909
358,2011-12-13,21298.2,687.0387096774194
359,2011-12-16,20032.46,556.4572222222222
360,2011-12-19,27948.81908,798.537688
361,2011-12-22,27560.69896,787.4485417142857
362,2011-12-25,38199.169400000006,979.4658820512822
363,2011-12-28,31429.166639999996,827.0833326315789
364,2011-12-31,40224.735,855.8454255319149
365,2012-01-03,42875.45,1099.3705128205127
366,2012-01-06,61413.32,1306.6663829787235
367,2012-01-09,58003.2,1381.0285714285715
368,2012-01-12,58361.977,1423.4628536585365
369,2012-01-15,51767.86594,1078.4972070833335
370,2012-01-18,49421.45,1453.5720588235292
371,2012-01-21,58655.25,1150.1029411764705
372,2012-01-24,44028.37,1128.9325641025641
373,2012-01-27,39658.019,777.6082156862745
374,2012-01-30,46508.0,1011.0434782608696
375,2012-02-02,50592.0,1076.4255319148936
376,2012-02-05,40568.85000000001,699.462931034483
377,2012-02-08,38629.4376,757.4399529411764
378,2012-02-11,41424.0,583.4366197183099
379,2012-02-14,38113.6,1030.0972972972972
380,2012-02-17,33881.16794,752.914843111111
381,2012-02-20,33009.56,846.3989743589743
382,2012-02-23,41388.10324,940.63871
383,2012-02-26,38015.54946,666.9394642105264
384,2012-02-29,45584.7,911.694
385,2012-03-03,28455.042350000003,677.5010083333334
386,2012-03-06,37390.2,983.9526315789473
387,2012-03-09,41099.0197,805.863131372549
388,2012-03-12,41919.69495000001,974.8766267441863
389,2012-03-15,35174.3,799.4159090909092
390,2012-03-18,41979.98394,874.58299875
391,2012-03-21,39466.48,939.6780952380954
392,2012-03-24,40860.05184,756.6676266666667
393,2012-03-27,35090.22,948.3843243243243
394,2012-03-30,36244.32,683.8550943396226
395,2012-04-02,32278.32,701.7026086956522
396,2012-04-05,29451.586160000006,507.78596827586216
397,2012-04-08,35054.4,594.142372881356
398,2012-04-11,35022.1796,603.8306827586207
399,2012-04-14,33474.65,656.3656862745098
400,2012-04-17,35691.85149,793.1522553333333
401,2012-04-20,40098.52,716.045
402,2012-04-23,38633.99796,858.533288
403,2012-04-26,39953.34,713.4525
404,2012-04-29,41677.812000000005,453.019695652174
405,2012-05-02,39908.6034,420.09056210526313
406,2012-05-05,40212.4455,456.95960795454545
407,2012-05-08,47491.2,448.03018867924527
408,2012-05-11,30996.3808,177.122176
409,2012-05-14,36148.408,138.49964750957855
410,2012-05-17,30344.895,140.485625
411,2012-05-20,36678.3,146.7132
412,2012-05-23,31300.56,133.19387234042554
413,2012-05-26,34838.134,243.62331468531468
414,2012-05-29,35173.312020000005,209.36495250000002
415,2012-06-01,39867.55,369.1439814814815
416,2012-06-04,40000.473,212.7684734042553
417,2012-06-07,34943.28,236.10324324324324
418,2012-06-10,47904.88,132.70049861495843
419,2012-06-13,48484.6,195.5024193548387
420,2012-06-16,52989.97,244.19341013824885
421,2012-06-19,59619.61044,382.17699
422,2012-06-22,48134.50998,254.67994698412699
423,2012-06-25,49432.72336,297.78749012048195
424,2012-06-28,45122.25102,285.5838672151899
425,2012-07-01,46255.54,323.4653146853147
426,2012-07-04,52151.1,340.85686274509806
427,2012-07-07,57678.75,329.59285714285716
428,2012-07-10,54813.708,316.84224277456644
429,2012-07-13,63689.8,313.74285714285713
430,2012-07-16,61519.34789999999,246.07739159999997
431,2012-07-19,66501.1047,359.4654308108108
432,2012-07-22,62685.0,399.26751592356686
433,2012-07-25,67660.39570000001,328.44852281553403
434,2012-07-28,76083.59999999999,362.3028571428571
435,2012-07-31,62955.35999999999,286.16072727272723
436,2012-08-03,96366.6396,422.66069999999996
437,2012-08-06,79850.80064,422.49100867724866
438,2012-08-09,95616.0,415.7217391304348
439,2012-08-12,99614.255,349.52370175438597
440,2012-08-15,108683.26,569.0223036649214
441,2012-08-18,113230.2388,589.7408270833333
442,2012-08-21,93451.80927,540.1838686127168
443,2012-08-24,80134.5,394.7512315270936
444,2012-08-27,90869.77521,353.57889186770433
445,2012-08-30,86697.599,301.0333298611111
446,2012-09-02,78269.31319,416.3261339893617
447,2012-09-05,95474.392,430.06482882882887
448,2012-09-08,78727.83,410.04078125
449,2012-09-11,88757.30529,487.6775015934066
450,2012-09-14,95421.75,425.98995535714283
451,2012-09-17,105437.475,764.0396739130435
452,2012-09-20,93500.6842,588.0546176100629
453,2012-09-23,91632.1285,503.47323351648356
454,2012-09-26,88023.04,550.144
455,2012-09-29,105090.86,477.68572727272726
456,2012-10-02,87906.0,380.54545454545456
457,2012-10-05,88682.73,410.56819444444443
458,2012-10-08,100614.32,394.56596078431375
459,2012-10-11,84415.75,383.7079545454545
460,2012-10-14,82992.0,463.64245810055866
461,2012-10-17,85320.84,398.6955140186916
462,2012-10-20,81954.59999999999,403.7172413793103
463,2012-10-23,82488.0,808.7058823529412
464,2012-10-26,89531.63208000002,436.73966868292695
465,2012-10-29,86669.25,492.43892045454544
466,2012-11-01,76381.38799999999,370.7834368932038
467,2012-11-04,85632.23999999999,462.8769729729729
468,2012-11-07,88371.10037,507.87988718390807
469,2012-11-10,87902.05879,317.3359523104693
470,2012-11-13,75877.522,364.79577884615384
471,2012-11-16,83567.6,312.987265917603
472,2012-11-19,72888.47646,404.93598033333336
473,2012-11-22,90540.44,466.7032989690722
474,2012-11-25,89170.2,407.1698630136986
475,2012-11-28,98872.33928,663.5727468456375
476,2012-12-01,51119.06562,196.61179084615384
477,2012-12-04,36293.93325,144.02354464285716
478,2012-12-07,42750.0,156.5934065934066
479,2012-12-10,48536.10000000001,170.90176056338032
480,2012-12-13,47499.22138,128.72417718157183
481,2012-12-16,39657.22296,118.02744928571428
482,2012-12-19,48423.986,165.83556849315067
483,2012-12-22,49453.93722,185.2207386516854
484,2012-12-25,41641.2,152.53186813186812
485,2012-12-28,60578.2562,243.28616947791167
486,2012-12-31,57431.34,220.04344827586206
487,2013-01-03,54327.24000000001,221.74383673469393
488,2013-01-06,48532.07413,107.60992046563193
489,2013-01-09,46955.97234,165.3379307746479
490,2013-01-12,43236.51987,110.86287146153845
491,2013-01-15,46463.078910000004,147.50183780952383
492,2013-01-18,50576.54,140.4903888888889
493,2013-01-21,62486.4,175.52359550561798
494,2013-01-24,71808.94257999999,217.60285630303028
495,2013-01-27,69245.96153,187.15124737837837
496,2013-01-30,72180.8,221.41349693251536
497,2013-02-02,86066.90000000001,218.99974554707381
498,2013-02-05,90270.18,258.6538108882521
499,2013-02-08,85343.95,233.8190410958904
500,2013-02-11,97362.692,360.60256296296296
501,2013-02-14,110076.78708,329.5712188023952
502,2013-02-17,120333.4017,329.68055260273974
503,2013-02-20,130369.23163,390.32704080838323
504,2013-02-23,120018.63802,337.1310056741573
505,2013-02-26,122502.291,375.7738987730061
506,2013-03-01,140244.39779000002,342.0595068048781
